# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=12345
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_vehicle_3.csv
# diagnostic_file=stan_diagnostics/LCC9_vehicle_3.csv
# append_samples=0lp_lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
280.077,0.859128,0.338259,3,15,0,-278.963,-3.26776,9.58271,-2.42706,7.4049,-1.80313,-16.4914,17.2375,51.5827,-144.997,5.74918,11.2626,-254.476
282.623,1,0.338259,2,7,0,-279.331,-3.25247,9.58604,-2.45516,7.41122,50.2295,16.7468,-26.0018,65.328,-14.2644,114.049,7.97356,-130.313
283.3,0.9999,0.338259,2,3,0,-282.257,-3.24473,9.58362,-2.47168,7.41501,3.1676,-60.6484,-8.79746,43.3837,40.6713,138.387,3.71656,-66.7435
281.736,0.952182,0.338259,3,7,0,-280.213,-3.31826,9.59126,-2.48523,7.49051,-2.42981,89.3547,-1.52004,-44.4674,42.1331,11.5477,-1.71421,182.712
278.478,0.625146,0.338259,4,15,0,-275.43,-3.30446,9.58608,-2.57576,7.43121,64.4266,1.37602,-1.1024,-70.8079,-274.84,-134.452,-38.2521,-315.464
281.122,1,0.338259,4,15,0,-276.822,-3.33731,9.58865,-2.45546,7.47441,48.9999,-25.1582,31.0789,81.9633,-172.274,-132.561,5.91208,-64.5032
283.265,0.935323,0.338259,4,15,0,-280.582,-3.23157,9.54399,-2.48901,7.42042,66.626,33.1047,15.3324,13.367,-34.2592,-157.609,-7.66798,-35.8819
281.45,0.953442,0.338259,3,7,0,-279.732,-3.21379,9.55363,-2.36163,7.39875,35.277,-77.9516,2.54009,36.5912,-0.520983,-7.37468,30.3969,-74.2819
283.61,0.970344,0.338259,3,7,0,-280.88,-3.22858,9.55285,-2.43597,7.43111,18.8036,-34.1517,30.1677,-63.4458,75.4928,-25.9513,11.1462,79.8885
284.159,0.997312,0.338259,3,13,0,-283.001,-3.26309,9.56642,-2.41955,7.4308,29.7816,-71.2801,4.69374,-5.96077,-58.5363,-54.4501,19.467,-65.7293
283.518,0.903954,0.338259,2,7,0,-282.072,-3.26813,9.55943,-2.44455,7.43207,3.64848,-52.0436,-23.4845,25.5286,-114.721,-139.796,9.23294,-99.2996
283.523,0.990919,0.338259,3,15,0,-282.22,-3.28753,9.58281,-2.44951,7.43389,24.5756,36.1396,20.5586,-24.3044,-113.947,-28.9049,11.2453,-139.678
283.303,0.694636,0.338259,2,7,0,-279.694,-3.25925,9.58386,-2.43,7.44631,69.1958,-11.2095,14.1932,67.635,113.603,133.448,17.2266,102.746
282.801,0.985507,0.338259,3,15,0,-281.271,-3.25346,9.57091,-2.46084,7.4084,-14.8154,71.6709,14.4053,41.7002,-105.472,-28.3387,4.15958,-190.945
283.725,0.960334,0.338259,2,7,0,-281.721,-3.24932,9.57866,-2.4978,7.44154,4.80458,-0.00864374,10.4719,-91.4975,139.377,131.061,-4.29774,120.025
284.61,0.783156,0.338259,3,15,0,-279.656,-3.26204,9.56328,-2.4742,7.43081,27.3454,150.884,-20.271,60.866,-73.4634,-92.5583,2.5569,-74.5927
283.199,0.928795,0.338259,3,15,0,-282.654,-3.22606,9.55731,-2.48467,7.43417,24.0135,-33.0479,-3.92777,-21.1983,135.615,24.294,-4.47148,136.001
282.452,0.879615,0.338259,3,7,0,-281.545,-3.2323,9.57259,-2.47425,7.43735,-10.5154,77.8307,4.0672,0.539761,182.685,143.982,-0.371742,158.086
284.752,0.987719,0.338259,2,3,0,-281.597,-3.24222,9.56161,-2.48904,7.43367,-40.3587,-116.774,-12.6184,-34.3216,55.3519,-12.3643,-2.11121,53.7414
283.087,0.978008,0.338259,3,7,0,-282.142,-3.23257,9.54634,-2.52923,7.42186,-15.3534,41.8484,12.1826,39.9472,-23.3808,-154.021,-20.4106,-26.684
282.91,0.995274,0.338259,3,15,0,-281.195,-3.23121,9.56298,-2.57934,7.4211,-14.0783,101.333,-11.2935,-4.51993,72.0383,15.746,-34.2143,14.3791
283.267,0.923355,0.338259,2,3,0,-282.146,-3.24066,9.5619,-2.58122,7.42789,-43.263,-7.59618,11.4479,5.99303,41.4849,-32.5783,-34.1931,16.9008
284.682,0.969282,0.338259,3,15,0,-282.291,-3.2702,9.57805,-2.55463,7.44188,14.6213,-79.8139,-21.9177,-53.1871,8.33854,15.4214,-20.4094,4.08508
284.403,0.867449,0.338259,3,11,0,-280.714,-3.24242,9.56168,-2.42439,7.42786,-16.8646,-103.109,-22.9899,74.9217,19.5557,-13.3502,17.6717,4.09159
281.532,0.682564,0.338259,2,7,0,-277.905,-3.20814,9.55804,-2.51286,7.42272,-11.2987,-52.2036,-35.7269,-69.5114,195.865,90.0193,-16.7231,148.793
281.401,0.977713,0.338259,2,7,0,-279.339,-3.26161,9.5787,-2.48364,7.40592,6.00303,-79.6341,-12.4907,-65.0992,-137.522,-6.88642,-4.67594,-250.245
282.78,1,0.338259,2,7,0,-281.11,-3.22215,9.56657,-2.49097,7.4276,-2.31395,-95.0057,-0.202969,44.8843,168.678,116.112,-6.00105,124.632
280.613,0.944155,0.338259,3,15,0,-276.229,-3.2999,9.56302,-2.54208,7.47637,8.62917,163.668,7.6555,52.3864,-67.8707,-210.397,-26.4962,109.753
284.49,1,0.338259,3,7,0,-280.152,-3.27712,9.58369,-2.43339,7.44052,-12.765,-77.8318,-20.7674,111.951,-14.0341,41.5935,18.4713,-29.7119
284.944,0.98278,0.338259,4,15,0,-282.45,-3.28579,9.58725,-2.49593,7.44585,21.2779,-48.4246,24.6832,-65.6963,-22.61,37.2128,0.168754,-29.2193
284.544,0.694112,0.338259,3,7,0,-282.289,-3.25463,9.57752,-2.50206,7.44074,-26.2578,-116.499,3.80648,-15.4734,96.9576,92.2577,-4.18403,81.4837
283.129,0.958115,0.338259,4,15,0,-281.652,-3.24349,9.54779,-2.41062,7.43632,-40.9133,-62.3036,-7.96879,15.012,-2.32078,-111.75,17.5908,33.8056
281.29,0.847816,0.338259,3,7,0,-279.09,-3.26832,9.58144,-2.57485,7.41598,33.4674,-62.2971,25.7743,9.76421,-130.894,-7.56138,-33.22,-236.935
279.585,1,0.338259,3,7,0,-277.971,-3.24957,9.53667,-2.35076,7.43011,4.50044,-47.5677,-22.4509,45.4759,-95.8825,-202.761,28.0417,-52.7958
280.959,0.951398,0.338259,2,3,0,-278.541,-3.23327,9.53731,-2.36416,7.42336,54.3364,69.4776,-14.6205,-3.7394,-46.0723,-158.62,26.5306,-26.5844
281.851,0.977601,0.338259,3,7,0,-279.605,-3.21851,9.55234,-2.35448,7.41395,-31.339,57.422,-21.3066,-51.2198,37.3326,-7.70582,33.3874,1.17418
283.096,0.942008,0.338259,3,15,0,-279.803,-3.26228,9.5703,-2.37753,7.42824,16.4656,-84.6685,23.7867,-75.5466,-46.2702,-16.5493,31.2871,-67.113
283.94,0.801095,0.338259,2,7,0,-277.758,-3.24775,9.57422,-2.43634,7.43906,28.4978,27.2687,-54.1087,59.4057,100.195,89.5136,14.9122,86.82
285.265,0.999928,0.338259,3,11,0,-283.92,-3.26814,9.57158,-2.49833,7.44303,-26.3576,-35.8106,15.7691,-44.206,-5.36944,-25.5297,-2.43995,11.042
284.731,0.888865,0.338259,2,7,0,-282.634,-3.25603,9.58012,-2.50718,7.43428,-26.8451,-76.2605,6.89856,63.8968,65.1861,95.475,-5.07361,23.7523
284.725,0.993096,0.338259,3,15,0,-284.496,-3.26761,9.57518,-2.49922,7.45215,5.60112,15.3259,-5.33101,-24.9448,67.454,31.381,-3.17553,101.003
284.462,0.979311,0.338259,3,7,0,-283.977,-3.29504,9.57748,-2.48263,7.45318,12.5369,52.8729,3.88395,-4.09121,-87.3304,-77.9665,1.95044,-39.1736
283.604,0.923306,0.338259,2,7,0,-281.772,-3.29891,9.58037,-2.41401,7.45758,-27.8488,-41.9865,-24.4536,-31.6915,-63.6229,-43.7334,22.5116,-14.0531
284.412,0.879543,0.338259,2,7,0,-281.623,-3.30058,9.5846,-2.48521,7.45316,35.3328,46.2209,-33.4598,9.79969,-87.4143,-43.1361,2.15966,-54.6313
283.187,0.761367,0.338259,3,11,0,-280.367,-3.28886,9.58753,-2.42738,7.43451,-63.9781,-28.1179,-21.0587,11.5473,-92.362,8.75254,18.3589,-126.075
284.342,0.985942,0.338259,2,7,0,-281.033,-3.28337,9.57856,-2.45816,7.43763,32.5794,-90.4224,-28.6034,38.0335,-91.0362,-39.4993,9.4935,-98.5591
281.524,0.983359,0.338259,3,7,0,-280.453,-3.29935,9.59136,-2.35153,7.46121,32.0337,45.0253,13.5198,-2.22115,-0.723756,50.5886,40.0622,28.9889
284.672,1,0.338259,3,7,0,-280.978,-3.27754,9.58801,-2.46977,7.4389,29.402,-54.6083,-41.1152,-11.6434,-5.57348,71.0058,7.96879,-38.6501
283.388,0.964641,0.338259,3,7,0,-283.114,-3.27475,9.56584,-2.40952,7.45904,-10.0148,37.9923,0.582662,-11.6133,12.1512,-51.2753,21.277,83.5248
284.355,0.989863,0.338259,2,7,0,-280.576,-3.23331,9.56079,-2.47112,7.4131,44.2424,-0.709298,-23.0705,-95.1754,-7.49268,-19.143,2.50795,-68.1503
284.501,0.984973,0.338259,3,7,0,-283.852,-3.23719,9.55758,-2.51142,7.42777,30.3577,3.14407,8.22814,-21.237,36.3962,-44.4842,-10.3276,24.4307
284.239,0.62757,0.338259,3,11,0,-280.998,-3.29798,9.59146,-2.44437,7.45468,-79.8997,2.88722,3.90845,-30.1344,-25.7887,37.9381,15.8813,-10.2907
280.867,0.702507,0.338259,3,15,0,-279.49,-3.29539,9.55728,-2.41908,7.45318,38.0345,15.3303,-9.3026,-48.8317,-165.247,-220.032,11.919,-75.073
280.697,0.987993,0.338259,3,7,0,-279.933,-3.25779,9.57584,-2.50877,7.40223,-0.936688,52.0762,15.2846,-0.660623,-156.063,-27.3889,-14.5053,-279.769
284.401,0.950389,0.338259,2,3,0,-280.085,-3.23874,9.56989,-2.48403,7.41487,-58.1275,28.0573,-13.0144,-103.767,11.6865,41.4367,-0.1249,-65.9195
284.556,0.993482,0.338259,3,7,0,-283.708,-3.24325,9.56674,-2.43808,7.4222,-15.7154,-41.4545,2.70418,47.337,8.78442,12.5299,14.3399,-33.0731
284.922,0.97414,0.338259,3,7,0,-283.32,-3.24248,9.5615,-2.48056,7.42598,18.7171,52.6648,15.143,-55.7369,10.4964,-29.5322,0.84545,-12.0403
283.9,0.856554,0.338259,4,15,0,-283.114,-3.27259,9.58454,-2.46311,7.45671,-25.2492,11.3876,14.5757,22.4231,101.234,102.523,8.12635,124.85
284.408,0.994447,0.338259,2,5,0,-283.542,-3.28945,9.58879,-2.45298,7.44416,29.9588,-0.288144,-0.254988,45.2156,-43.8321,32.9835,12.951,-55.8986
284.963,0.973648,0.338259,3,7,0,-284.021,-3.27367,9.57728,-2.46721,7.45129,30.9564,-40.5843,-9.25641,23.4934,32.6247,22.3309,7.76617,60.456
282.595,0.947949,0.338259,3,7,0,-281.732,-3.29788,9.59249,-2.38908,7.46483,2.39714,-2.39487,21.7363,17.0936,28.1433,69.4776,30.4395,65.3005
284.17,0.901639,0.338259,3,11,0,-280.81,-3.23087,9.55997,-2.49989,7.42889,1.93225,-56.6289,-27.9671,-86.1329,92.9639,13.9494,-6.99899,74.3362
283.074,0.773943,0.338259,2,3,0,-280.296,-3.24755,9.56146,-2.51719,7.41108,33.4254,-32.6013,12.7111,92.1148,-110.672,-97.2982,-14.5354,-176.13
283.749,1,0.338259,4,15,0,-282.452,-3.23867,9.57309,-2.54526,7.42632,3.47467,50.4665,-5.95723,63.9477,102.196,98.5891,-20.2359,40.7999
284.043,0.982155,0.338259,4,15,0,-282.58,-3.22312,9.55281,-2.46723,7.42043,27.8732,-8.65739,22.0124,35.2707,56.1051,-30.3253,2.00691,28.7293
284.457,0.97533,0.338259,3,15,0,-283.228,-3.25087,9.55731,-2.4795,7.42643,-31.1807,56.4856,-5.49804,36.1374,-57.6865,-105.809,-0.341392,-63.1084
284.85,0.993123,0.338259,3,15,0,-283.1,-3.26926,9.57764,-2.51192,7.4503,45.5965,-66.6398,7.0591,-18.8382,60.5143,41.0716,-6.57672,83.3678
284.802,0.998065,0.338259,4,15,0,-283.931,-3.23953,9.56618,-2.5015,7.42553,-8.7914,-2.82443,19.0306,-32.1335,49.8019,24.3282,-5.34346,10.5877
284.711,0.930787,0.338259,3,15,0,-282.188,-3.28137,9.5873,-2.4574,7.44354,20.6258,-112.301,-4.58089,51.1342,-6.86163,56.8359,11.8985,-21.9242
283.028,0.681982,0.338259,2,7,0,-279.543,-3.29492,9.57106,-2.45519,7.44517,16.2805,152.097,-0.793801,-30.4731,-154.145,-140.055,6.72959,-114.2
285.088,1,0.338259,2,7,0,-281.942,-3.27895,9.57333,-2.48816,7.44939,54.7967,32.3668,-29.0423,27.4078,-28.7344,-46.1949,0.760837,8.64941
282.125,0.927071,0.338259,3,7,0,-281.775,-3.28686,9.56296,-2.42585,7.4726,6.83919,-12.8904,-13.4223,3.14821,-0.399945,-103.626,13.2851,123.036
284.245,1,0.338259,3,7,0,-282.001,-3.2838,9.58894,-2.43696,7.44232,-17.4584,-78.3719,15.7754,62.4335,-19.0341,57.7179,17.7125,-39.257
284.359,0.895161,0.338259,3,7,0,-280.434,-3.24614,9.55762,-2.43821,7.43673,38.619,95.7908,-22.0115,-72.977,26.3406,-48.739,12.6726,44.6523
282.757,0.968373,0.338259,3,7,0,-282.301,-3.2662,9.55519,-2.39491,7.45112,-22.1685,39.8007,2.15223,-0.177008,-22.6138,-110.045,23.0357,45.3399
284.085,0.986231,0.338259,3,7,0,-282.214,-3.24797,9.57985,-2.44586,7.42692,-4.79482,37.5932,-27.8542,-40.8044,64.3429,112.484,12.9627,4.89468
283.916,0.915359,0.338259,4,15,0,-282.453,-3.27653,9.58465,-2.52317,7.4287,53.9873,-18.3924,-1.90772,-12.2329,-78.977,18.3812,-11.06,-138.899
279.69,0.620421,0.338259,3,15,0,-277.106,-3.21864,9.58079,-2.5251,7.42162,19.5185,-106.517,5.50016,-60.99,240.742,267.763,-20.8519,133.568
283.835,1,0.338259,2,3,0,-279.484,-3.22998,9.57016,-2.50607,7.42242,-54.496,-132.447,18.0739,-2.52945,112.611,102.576,-8.15947,47.3001
283.542,0.995807,0.338259,3,15,0,-282.07,-3.28141,9.57465,-2.49179,7.46853,11.2365,-91.9934,-8.77814,-24.2605,68.5985,-3.93666,-3.09773,161.548
284.019,0.949175,0.338259,2,3,0,-282.712,-3.28244,9.56949,-2.47542,7.46394,20.3678,18.1802,-7.28043,67.2359,10.998,-62.1187,2.21278,101.805
283.913,0.998919,0.338259,3,15,0,-283.452,-3.2379,9.5753,-2.49976,7.41391,-7.24292,6.25506,1.33651,44.468,38.4666,94.1107,-5.26755,-59.6283
283.86,0.88484,0.338259,4,15,0,-281.998,-3.27115,9.56891,-2.43217,7.43021,29.8951,-102.403,-2.04161,-1.72196,-97.3979,-73.2668,15.2381,-107.563
284.788,0.973563,0.338259,4,15,0,-283.049,-3.28184,9.57536,-2.45,7.44687,16.4146,9.45222,12.9178,78.1113,-47.233,-38.4606,12.5505,-22.3181
282.412,0.833477,0.338259,4,15,0,-281.332,-3.27447,9.56162,-2.37287,7.44158,-15.5268,6.50531,-12.3673,-57.0309,-80.4334,-102.971,30.2296,-45.7529
284.009,0.990915,0.338259,3,7,0,-281.651,-3.29373,9.5846,-2.50523,7.44111,9.89705,40.7482,-35.1713,1.22531,-116.351,-40.5182,-5.09464,-124.449
284.027,1,0.338259,3,11,0,-283.647,-3.27135,9.5622,-2.46291,7.436,15.0877,-2.61695,2.51114,-34.7305,-104.647,-130.031,4.85742,-82.8718
284.53,0.996854,0.338259,3,15,0,-283.712,-3.23977,9.57234,-2.49044,7.42044,-23.37,-19.1236,-6.90351,-44.6158,48.4198,71.1056,-1.49079,-20.2971
284.07,0.98486,0.338259,3,7,0,-283.71,-3.24274,9.56083,-2.42237,7.43659,8.77419,17.5573,0.475482,-36.0982,56.3893,-4.77577,17.5892,64.8691
282.995,0.936924,0.338259,3,15,0,-281.953,-3.27788,9.57537,-2.37953,7.4371,3.80364,-75.7904,2.18464,-33.5648,-65.1295,-24.9957,31.3014,-68.1249
284.197,0.995359,0.338259,3,11,0,-282.131,-3.2431,9.57638,-2.45145,7.42631,-26.5156,27.3766,30.8202,11.965,74.0357,103.516,10.8631,18.183
284.625,0.950466,0.338259,3,11,0,-283.319,-3.27402,9.57844,-2.46607,7.43229,44.2213,29.6921,9.03029,-23.8834,-65.5256,-9.44142,7.48086,-93.7515
283.941,0.881057,0.338259,2,7,0,-281.799,-3.28164,9.57613,-2.50577,7.4333,-2.40869,-12.2997,-33.676,31.0232,-126.673,-75.078,-6.80236,-142.827
283.046,0.959315,0.338259,2,7,0,-279.625,-3.27769,9.59039,-2.50967,7.42427,26.0118,144.587,-2.12488,-33.3088,-80.6335,57.8604,-7.63486,-168.383
284.316,0.966147,0.338259,3,7,0,-282.632,-3.27348,9.56388,-2.52235,7.44546,-26.2994,-97.4502,5.05048,8.79634,-66.7166,-127.849,-13.0593,-16.5903
283.517,0.958456,0.338259,3,15,0,-282.995,-3.23561,9.57698,-2.52219,7.41995,-3.04942,-3.41421,9.90188,-40.29,99.8673,137.408,-12.8586,9.22902
283.218,0.717065,0.338259,3,15,0,-280.216,-3.23233,9.56658,-2.56216,7.42587,53.7499,103.352,8.22365,17.0671,111.808,62.6687,-27.6198,61.8402
283.561,0.962596,0.338259,3,15,0,-281.833,-3.25205,9.56938,-2.5752,7.42311,56.2272,-34.6522,6.26243,4.13523,-32.058,-25.755,-30.6199,-87.0892
284.944,0.771886,0.338259,2,7,0,-281.201,-3.262,9.57818,-2.45731,7.43381,-56.2241,-23.8553,35.8911,0.539706,12.9014,48.5844,10.855,-17.1124
283.884,0.890869,0.338259,3,7,0,-283.306,-3.27137,9.56974,-2.41482,7.43347,9.25227,-31.2912,12.2763,26.3626,-75.9346,-56.3747,20.9487,-79.2528
283.648,0.990065,0.338259,3,15,0,-282.607,-3.23282,9.57508,-2.45579,7.41938,27.7839,-12.9596,-19.042,-13.8574,91.8083,124.577,8.12973,14.592
281.975,0.945344,0.338259,3,7,0,-277.522,-3.22051,9.57614,-2.48259,7.39969,-26.9705,14.4001,22.8876,121.674,68.0836,153.525,-3.67219,-77.5033
282.132,0.979588,0.338259,3,7,0,-278.794,-3.21196,9.53888,-2.46313,7.42445,-44.2326,103.014,23.2194,16.0631,81.3465,-99.9546,-2.41731,89.9074
281.421,0.938143,0.338259,4,15,0,-278.929,-3.28299,9.60194,-2.46138,7.42316,-31.93,23.0023,-3.38879,94.2493,-55.1112,130.688,6.32586,-165.783
276.588,0.765125,0.338259,4,15,0,-273.928,-3.22661,9.59227,-2.59013,7.4139,-32.2246,115.115,-3.78954,39.4075,231.425,358.289,-45.7625,49.7622
284.472,0.841312,0.338259,2,3,0,-274.897,-3.25855,9.57803,-2.54812,7.42975,-102.447,-147.798,28.7897,32.8385,13.3382,50.2107,-18.8812,-38.6656
284.358,0.978148,0.338259,3,7,0,-283.6,-3.25955,9.56446,-2.5525,7.4391,-0.802034,57.8804,-5.55375,-33.9026,-9.12743,-74.0916,-22.4761,10.5244
284.713,0.9687,0.338259,4,15,0,-283.326,-3.26868,9.57271,-2.55054,7.44026,-13.489,23.1353,8.88208,71.1857,-20.9323,-34.8977,-19.8937,-15.3552
284.717,0.916673,0.338259,3,15,0,-283.407,-3.25404,9.56199,-2.48181,7.44336,27.2996,5.27052,23.7648,3.00002,37.1689,-42.0857,0.253791,69.656
284.323,0.964252,0.338259,4,15,0,-283.792,-3.28376,9.56918,-2.45499,7.45731,5.45291,27.0726,-0.878635,43.8692,-32.9241,-79.2077,9.19229,37.7136
283.965,0.878227,0.338259,3,11,0,-282.995,-3.26624,9.57034,-2.46029,7.45788,-41.6031,-10.7248,5.82083,19.1416,77.7762,10.9565,6.95512,136.347
285.115,0.990932,0.338259,2,7,0,-282.788,-3.27355,9.57686,-2.46243,7.44675,24.051,-68.8522,3.48096,80.1025,7.12833,10.1286,9.48224,23.0504
284.261,0.983891,0.338259,3,7,0,-283.937,-3.26901,9.5826,-2.56256,7.43616,6.98144,-12.7588,-12.7313,5.40832,6.03797,54.4766,-23.0857,-32.9256
283.19,0.808221,0.338259,3,11,0,-280.762,-3.25568,9.57867,-2.38922,7.43854,16.4052,104.819,-18.5223,-32.0973,66.6012,89.8598,29.0951,47.9531
284.429,1,0.338259,3,7,0,-282.636,-3.262,9.57295,-2.56285,7.44,20.542,-7.83584,-26.1239,44.877,26.3886,1.98105,-24.3158,25.3238
282.527,0.37752,0.338259,3,11,0,-278.238,-3.23433,9.56472,-2.44207,7.44337,-43.1395,13.6118,30.6962,-91.1989,155.901,75.2288,8.85824,168.28
283.486,0.993878,0.338259,2,7,0,-281.602,-3.23969,9.56255,-2.46919,7.44376,-37.9855,-28.965,-24.1032,-22.3452,125.479,32.0909,1.86017,147.976
284.231,0.996036,0.338259,4,15,0,-282.808,-3.24281,9.5561,-2.45469,7.43833,17.8682,61.6652,-11.5376,49.4365,47.9717,-48.2305,6.97599,72.5613
283.982,0.950227,0.338259,3,15,0,-282.752,-3.25701,9.56229,-2.42472,7.44806,-43.144,41.2933,8.31166,-1.50775,40.9609,-30.5559,16.9878,83.4706
284.184,0.999022,0.338259,4,15,0,-283.661,-3.24249,9.57347,-2.52113,7.41674,-20.3424,5.05503,-12.8796,-14.2498,17.4292,59.5426,-11.7421,-68.5219
284.126,0.932618,0.338259,4,15,0,-282.736,-3.30038,9.57899,-2.47257,7.46674,10.9856,62.1433,20.9437,17.5877,-37.5205,-57.8249,4.83848,48.8583
282.771,0.922783,0.338259,3,15,0,-281.332,-3.31878,9.58068,-2.48416,7.47279,-38.4769,39.2505,-9.96479,40.8546,-112.553,-124.111,-1.19694,3.27316
284.214,0.930277,0.338259,3,7,0,-281.863,-3.29966,9.58676,-2.52171,7.44963,2.49781,-1.53306,2.70729,103.972,-97.3719,-35.4682,-9.47557,-80.9005
283.818,0.771538,0.338259,3,7,0,-281.988,-3.30001,9.58485,-2.53333,7.47006,49.5339,44.8801,-4.66404,40.7606,12.5629,-7.94819,-14.0499,102.518
284.962,0.913801,0.338259,3,15,0,-281.491,-3.25877,9.57484,-2.52657,7.43106,-72.7449,14.8653,-9.04787,60.8799,2.37173,21.6743,-11.5785,-33.8228
284.584,0.895967,0.338259,3,11,0,-283.35,-3.24437,9.57277,-2.5058,7.43166,30.2702,-35.5427,19.2472,-4.50965,87.234,77.5656,-6.09781,50.9749
284.443,0.825328,0.338259,2,7,0,-282.708,-3.25972,9.57121,-2.48314,7.4221,-36.0031,-11.7162,19.7933,-45.2752,-70.9202,-30.9004,0.510108,-118.979
284.295,0.996976,0.338259,3,7,0,-283.765,-3.24351,9.57575,-2.46114,7.41941,-27.5783,-8.85468,-7.59917,-16.9936,33.9207,82.3796,7.8428,-39.9177
283.197,0.857832,0.338259,2,3,0,-282.753,-3.23119,9.57788,-2.4662,7.41494,-15.5197,-42.0309,-3.82351,-17.2774,92.6727,149.16,4.33106,-6.19133
283.492,0.956923,0.338259,3,7,0,-282.159,-3.27758,9.56068,-2.51542,7.44428,-11.4792,-5.92929,-6.51511,74.3502,-116.34,-179.642,-12.9903,-58.6067
280.003,0.628373,0.338259,2,7,0,-278.651,-3.23889,9.56408,-2.45779,7.4592,-2.76296,-4.0687,-26.384,28.3119,212.352,81.9745,-1.13181,272.203
281.053,0.971312,0.338259,2,7,0,-278.648,-3.28095,9.56467,-2.52826,7.42732,-40.3417,-99.0882,13.2259,1.34704,-225.477,-205.052,-21.4618,-228.259
285.196,1,0.338259,2,7,0,-280.709,-3.26729,9.57416,-2.50044,7.43534,-47.9451,-105.242,-24.8916,-62.5377,-31.0347,-14.9474,-2.91247,-45.0784
284.913,0.99155,0.338259,2,7,0,-284.706,-3.26543,9.58049,-2.45859,7.43947,1.11299,4.53547,8.54884,19.3006,33.2883,64.437,10.7925,14.8544
284.465,0.98771,0.338259,3,7,0,-283.831,-3.27626,9.57647,-2.42221,7.44882,22.81,31.043,-9.54949,-21.8225,0.163277,4.58105,20.9148,23.0626
282.729,0.965853,0.338259,3,7,0,-281.797,-3.29999,9.58803,-2.38187,7.46165,0.674302,13.4763,-23.1913,0.500512,-15.6193,22.6762,32.2545,24.5989
282.454,0.985815,0.338259,2,3,0,-282.176,-3.30944,9.59112,-2.3844,7.46219,0.948016,14.4778,-12.0664,3.86145,-49.0967,6.80225,31.417,-8.82132
282.154,0.967014,0.338259,3,7,0,-281.845,-3.29632,9.59475,-2.38774,7.46674,8.33472,-7.72498,-12.1779,-9.0985,54.1385,96.2382,30.3741,89.8711
284.331,0.89119,0.338259,4,15,0,-280.835,-3.24461,9.56933,-2.53815,7.43362,-67.435,3.2646,-28.2375,-0.370277,85.2107,45.7699,-17.3367,62.5319
283.983,0.989397,0.338259,3,11,0,-283.022,-3.27294,9.57187,-2.40944,7.43672,0.393743,-23.5309,-19.854,-32.0088,-59.1307,-38.6754,23.209,-58.3045
284.711,0.98801,0.338259,3,7,0,-283.681,-3.27152,9.5785,-2.43648,7.43789,-17.8156,-38.7664,18.2337,-23.0846,-19.0817,18.3561,17.0917,-32.3298
280.257,0.941465,0.338259,3,15,0,-280.15,-3.28289,9.57086,-2.32065,7.46467,-0.304055,-4.8642,-2.21398,21.0147,13.5472,-16.9464,44.1924,80.8578
281.52,1,0.338259,3,7,0,-278.56,-3.31786,9.58593,-2.37456,7.47279,-10.3058,78.5326,-35.01,2.70131,-64.6675,-43.4192,31.9637,17.3628
283.064,0.968616,0.338259,4,15,0,-280.947,-3.26719,9.58275,-2.58872,7.42891,58.134,-30.0845,-14.6145,-12.9798,-28.4693,46.2839,-33.7523,-97.3982
283.773,1,0.338259,4,15,0,-282.193,-3.30769,9.58315,-2.46229,7.47112,1.77321,5.97828,29.5014,22.2191,-37.5889,-45.0987,8.09707,54.1065
283.436,0.804181,0.338259,3,15,0,-281.512,-3.30146,9.60538,-2.49037,7.45457,47.6075,70.9848,-9.79864,-3.46491,21.1104,139.684,2.02,-0.372753
284.154,0.989955,0.338259,3,7,0,-283.166,-3.2833,9.57382,-2.49659,7.46459,-36.9674,28.8632,-0.771622,32.4473,31.2349,-30.8622,-3.55886,116.681
283.672,0.896824,0.338259,2,3,0,-282.919,-3.2821,9.57117,-2.48799,7.46746,21.2693,7.573,-5.06044,47.529,40.9742,-40.7294,-2.17332,139.759
283.729,0.999356,0.338259,3,7,0,-282.366,-3.3145,9.59629,-2.45631,7.46377,10.1339,93.5896,1.5636,-22.9983,-53.623,17.0822,11.9683,-13.6981
283.083,0.953708,0.338259,3,15,0,-279.892,-3.2547,9.56886,-2.36874,7.43018,32.2831,-110.486,-2.24173,-68.8139,-5.24051,6.67931,33.8513,-22.0303
285.051,0.999245,0.338259,3,7,0,-282.494,-3.27915,9.57402,-2.48875,7.4523,-20.1999,23.4212,-36.2094,19.1625,-10.4416,-34.523,0.629926,33.8275
284.223,0.901079,0.338259,3,7,0,-283.58,-3.2756,9.58195,-2.55075,7.43405,11.633,3.87266,-11.7331,39.943,-57.8359,6.00519,-19.5455,-95.9872
