X1,path,count,well,field,day,time,cell_type,date,treatment
184,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_00h00m.tif,1192,C1,4,17,0,LCC9,2019-12-17T00:00:00Z,vehicle
185,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_02h00m.tif,1216,C1,4,17,2,LCC9,2019-12-17T02:00:00Z,vehicle
186,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_04h00m.tif,1222,C1,4,17,4,LCC9,2019-12-17T04:00:00Z,vehicle
187,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_06h00m.tif,1266,C1,4,17,6,LCC9,2019-12-17T06:00:00Z,vehicle
188,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_08h00m.tif,1210,C1,4,17,8,LCC9,2019-12-17T08:00:00Z,vehicle
189,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_10h00m.tif,1350,C1,4,17,10,LCC9,2019-12-17T10:00:00Z,vehicle
190,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_12h00m.tif,1328,C1,4,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
191,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_14h00m.tif,1339,C1,4,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
192,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_16h00m.tif,1328,C1,4,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
193,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_18h00m.tif,1386,C1,4,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
194,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_20h00m.tif,1415,C1,4,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
195,LCC9_mCh_iin co-culture_C1_4_2019y12m17d_22h00m.tif,1392,C1,4,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
196,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_00h00m.tif,1378,C1,4,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
197,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_02h00m.tif,1371,C1,4,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
198,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_04h00m.tif,1415,C1,4,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
199,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_06h00m.tif,1396,C1,4,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
200,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_08h00m.tif,1415,C1,4,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
201,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_10h00m.tif,1406,C1,4,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
202,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_12h00m.tif,1389,C1,4,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
203,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_14h00m.tif,1419,C1,4,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
204,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_16h00m.tif,1370,C1,4,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
205,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_18h00m.tif,1342,C1,4,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
206,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_20h00m.tif,1368,C1,4,18,20,LCC9,2019-12-18T20:00:00Z,vehicle
207,LCC9_mCh_iin co-culture_C1_4_2019y12m18d_22h00m.tif,1301,C1,4,18,22,LCC9,2019-12-18T22:00:00Z,vehicle
208,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_00h00m.tif,1318,C1,4,19,0,LCC9,2019-12-19T00:00:00Z,vehicle
209,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_04h00m.tif,1311,C1,4,19,4,LCC9,2019-12-19T04:00:00Z,vehicle
210,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_02h00m.tif,1314,C1,4,19,2,LCC9,2019-12-19T02:00:00Z,vehicle
211,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_06h00m.tif,1300,C1,4,19,6,LCC9,2019-12-19T06:00:00Z,vehicle
212,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_08h00m.tif,1311,C1,4,19,8,LCC9,2019-12-19T08:00:00Z,vehicle
213,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_10h00m.tif,1281,C1,4,19,10,LCC9,2019-12-19T10:00:00Z,vehicle
214,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_12h00m.tif,1243,C1,4,19,12,LCC9,2019-12-19T12:00:00Z,vehicle
215,LCC9_mCh_iin co-culture_C1_4_2019y12m19d_14h00m.tif,1213,C1,4,19,14,LCC9,2019-12-19T14:00:00Z,vehicle
216,LCC9_mCh_iin co-culture_C1_5_2019y12m10d_16h00m.tif,772,C1,5,10,16,LCC9,2019-12-10T16:00:00Z,vehicle
217,LCC9_mCh_iin co-culture_C1_5_2019y12m10d_18h00m.tif,744,C1,5,10,18,LCC9,2019-12-10T18:00:00Z,vehicle
218,LCC9_mCh_iin co-culture_C1_5_2019y12m10d_20h00m.tif,771,C1,5,10,20,LCC9,2019-12-10T20:00:00Z,vehicle
219,LCC9_mCh_iin co-culture_C1_5_2019y12m10d_22h00m.tif,773,C1,5,10,22,LCC9,2019-12-10T22:00:00Z,vehicle
220,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_00h00m.tif,803,C1,5,11,0,LCC9,2019-12-11T00:00:00Z,vehicle
221,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_02h00m.tif,808,C1,5,11,2,LCC9,2019-12-11T02:00:00Z,vehicle
222,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_04h00m.tif,818,C1,5,11,4,LCC9,2019-12-11T04:00:00Z,vehicle
223,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_06h00m.tif,852,C1,5,11,6,LCC9,2019-12-11T06:00:00Z,vehicle
224,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_08h00m.tif,851,C1,5,11,8,LCC9,2019-12-11T08:00:00Z,vehicle
225,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_10h00m.tif,894,C1,5,11,10,LCC9,2019-12-11T10:00:00Z,vehicle
226,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_12h00m.tif,957,C1,5,11,12,LCC9,2019-12-11T12:00:00Z,vehicle
227,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_14h00m.tif,914,C1,5,11,14,LCC9,2019-12-11T14:00:00Z,vehicle
228,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_16h00m.tif,917,C1,5,11,16,LCC9,2019-12-11T16:00:00Z,vehicle
229,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_18h00m.tif,1032,C1,5,11,18,LCC9,2019-12-11T18:00:00Z,vehicle
230,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_20h00m.tif,1027,C1,5,11,20,LCC9,2019-12-11T20:00:00Z,vehicle
231,LCC9_mCh_iin co-culture_C1_5_2019y12m11d_22h00m.tif,1048,C1,5,11,22,LCC9,2019-12-11T22:00:00Z,vehicle
232,LCC9_mCh_iin co-culture_C1_5_2019y12m12d_00h00m.tif,1148,C1,5,12,0,LCC9,2019-12-12T00:00:00Z,vehicle
233,LCC9_mCh_iin co-culture_C1_5_2019y12m16d_14h00m.tif,1782,C1,5,16,14,LCC9,2019-12-16T14:00:00Z,vehicle
234,LCC9_mCh_iin co-culture_C1_5_2019y12m16d_16h00m.tif,1798,C1,5,16,16,LCC9,2019-12-16T16:00:00Z,vehicle
235,LCC9_mCh_iin co-culture_C1_5_2019y12m16d_18h00m.tif,1754,C1,5,16,18,LCC9,2019-12-16T18:00:00Z,vehicle
236,LCC9_mCh_iin co-culture_C1_5_2019y12m16d_20h00m.tif,1745,C1,5,16,20,LCC9,2019-12-16T20:00:00Z,vehicle
237,LCC9_mCh_iin co-culture_C1_5_2019y12m16d_22h00m.tif,1746,C1,5,16,22,LCC9,2019-12-16T22:00:00Z,vehicle
238,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_00h00m.tif,1788,C1,5,17,0,LCC9,2019-12-17T00:00:00Z,vehicle
239,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_02h00m.tif,1743,C1,5,17,2,LCC9,2019-12-17T02:00:00Z,vehicle
240,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_04h00m.tif,1721,C1,5,17,4,LCC9,2019-12-17T04:00:00Z,vehicle
241,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_06h00m.tif,1744,C1,5,17,6,LCC9,2019-12-17T06:00:00Z,vehicle
242,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_08h00m.tif,1717,C1,5,17,8,LCC9,2019-12-17T08:00:00Z,vehicle
243,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_10h00m.tif,1796,C1,5,17,10,LCC9,2019-12-17T10:00:00Z,vehicle
244,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_12h00m.tif,1852,C1,5,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
245,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_14h00m.tif,1831,C1,5,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
246,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_16h00m.tif,1810,C1,5,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
247,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_18h00m.tif,1827,C1,5,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
248,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_20h00m.tif,1803,C1,5,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
249,LCC9_mCh_iin co-culture_C1_5_2019y12m17d_22h00m.tif,1798,C1,5,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
250,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_00h00m.tif,1802,C1,5,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
251,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_02h00m.tif,1747,C1,5,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
252,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_04h00m.tif,1842,C1,5,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
253,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_06h00m.tif,1784,C1,5,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
254,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_08h00m.tif,1712,C1,5,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
255,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_10h00m.tif,1783,C1,5,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
256,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_12h00m.tif,1910,C1,5,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
257,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_14h00m.tif,1884,C1,5,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
258,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_16h00m.tif,1851,C1,5,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
259,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_18h00m.tif,1819,C1,5,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
260,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_20h00m.tif,1811,C1,5,18,20,LCC9,2019-12-18T20:00:00Z,vehicle
261,LCC9_mCh_iin co-culture_C1_5_2019y12m18d_22h00m.tif,1810,C1,5,18,22,LCC9,2019-12-18T22:00:00Z,vehicle
262,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_00h00m.tif,1760,C1,5,19,0,LCC9,2019-12-19T00:00:00Z,vehicle
263,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_02h00m.tif,1864,C1,5,19,2,LCC9,2019-12-19T02:00:00Z,vehicle
264,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_04h00m.tif,1878,C1,5,19,4,LCC9,2019-12-19T04:00:00Z,vehicle
265,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_06h00m.tif,1789,C1,5,19,6,LCC9,2019-12-19T06:00:00Z,vehicle
266,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_08h00m.tif,1927,C1,5,19,8,LCC9,2019-12-19T08:00:00Z,vehicle
267,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_10h00m.tif,1821,C1,5,19,10,LCC9,2019-12-19T10:00:00Z,vehicle
268,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_12h00m.tif,1819,C1,5,19,12,LCC9,2019-12-19T12:00:00Z,vehicle
269,LCC9_mCh_iin co-culture_C1_5_2019y12m19d_14h00m.tif,1800,C1,5,19,14,LCC9,2019-12-19T14:00:00Z,vehicle
270,LCC9_mCh_iin co-culture_C1_6_2019y12m10d_18h00m.tif,502,C1,6,10,18,LCC9,2019-12-10T18:00:00Z,vehicle
271,LCC9_mCh_iin co-culture_C1_6_2019y12m10d_16h00m.tif,504,C1,6,10,16,LCC9,2019-12-10T16:00:00Z,vehicle
272,LCC9_mCh_iin co-culture_C1_6_2019y12m10d_20h00m.tif,512,C1,6,10,20,LCC9,2019-12-10T20:00:00Z,vehicle
273,LCC9_mCh_iin co-culture_C1_6_2019y12m10d_22h00m.tif,533,C1,6,10,22,LCC9,2019-12-10T22:00:00Z,vehicle
274,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_02h00m.tif,564,C1,6,11,2,LCC9,2019-12-11T02:00:00Z,vehicle
275,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_00h00m.tif,546,C1,6,11,0,LCC9,2019-12-11T00:00:00Z,vehicle
276,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_04h00m.tif,596,C1,6,11,4,LCC9,2019-12-11T04:00:00Z,vehicle
277,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_06h00m.tif,606,C1,6,11,6,LCC9,2019-12-11T06:00:00Z,vehicle
278,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_08h00m.tif,643,C1,6,11,8,LCC9,2019-12-11T08:00:00Z,vehicle
279,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_10h00m.tif,681,C1,6,11,10,LCC9,2019-12-11T10:00:00Z,vehicle
280,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_12h00m.tif,709,C1,6,11,12,LCC9,2019-12-11T12:00:00Z,vehicle
281,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_14h00m.tif,709,C1,6,11,14,LCC9,2019-12-11T14:00:00Z,vehicle
282,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_16h00m.tif,777,C1,6,11,16,LCC9,2019-12-11T16:00:00Z,vehicle
283,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_18h00m.tif,774,C1,6,11,18,LCC9,2019-12-11T18:00:00Z,vehicle
284,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_20h00m.tif,780,C1,6,11,20,LCC9,2019-12-11T20:00:00Z,vehicle
285,LCC9_mCh_iin co-culture_C1_6_2019y12m11d_22h00m.tif,806,C1,6,11,22,LCC9,2019-12-11T22:00:00Z,vehicle
286,LCC9_mCh_iin co-culture_C1_6_2019y12m12d_00h00m.tif,824,C1,6,12,0,LCC9,2019-12-12T00:00:00Z,vehicle
287,LCC9_mCh_iin co-culture_C1_6_2019y12m16d_14h00m.tif,1531,C1,6,16,14,LCC9,2019-12-16T14:00:00Z,vehicle
288,LCC9_mCh_iin co-culture_C1_6_2019y12m16d_16h00m.tif,1575,C1,6,16,16,LCC9,2019-12-16T16:00:00Z,vehicle
289,LCC9_mCh_iin co-culture_C1_6_2019y12m16d_18h00m.tif,1604,C1,6,16,18,LCC9,2019-12-16T18:00:00Z,vehicle
290,LCC9_mCh_iin co-culture_C1_6_2019y12m16d_20h00m.tif,1610,C1,6,16,20,LCC9,2019-12-16T20:00:00Z,vehicle
291,LCC9_mCh_iin co-culture_C1_6_2019y12m16d_22h00m.tif,1582,C1,6,16,22,LCC9,2019-12-16T22:00:00Z,vehicle
292,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_00h00m.tif,1635,C1,6,17,0,LCC9,2019-12-17T00:00:00Z,vehicle
293,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_02h00m.tif,1630,C1,6,17,2,LCC9,2019-12-17T02:00:00Z,vehicle
294,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_04h00m.tif,1706,C1,6,17,4,LCC9,2019-12-17T04:00:00Z,vehicle
295,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_06h00m.tif,1603,C1,6,17,6,LCC9,2019-12-17T06:00:00Z,vehicle
296,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_08h00m.tif,1611,C1,6,17,8,LCC9,2019-12-17T08:00:00Z,vehicle
297,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_10h00m.tif,1678,C1,6,17,10,LCC9,2019-12-17T10:00:00Z,vehicle
298,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_12h00m.tif,1747,C1,6,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
299,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_14h00m.tif,1730,C1,6,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
300,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_16h00m.tif,1711,C1,6,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
301,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_18h00m.tif,1749,C1,6,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
302,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_20h00m.tif,1722,C1,6,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
303,LCC9_mCh_iin co-culture_C1_6_2019y12m17d_22h00m.tif,1732,C1,6,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
304,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_00h00m.tif,1791,C1,6,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
305,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_02h00m.tif,1724,C1,6,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
306,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_04h00m.tif,1764,C1,6,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
307,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_06h00m.tif,1736,C1,6,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
308,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_08h00m.tif,1713,C1,6,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
309,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_10h00m.tif,1745,C1,6,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
310,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_12h00m.tif,1796,C1,6,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
311,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_14h00m.tif,1771,C1,6,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
312,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_16h00m.tif,1760,C1,6,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
313,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_18h00m.tif,1782,C1,6,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
314,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_20h00m.tif,1757,C1,6,18,20,LCC9,2019-12-18T20:00:00Z,vehicle
315,LCC9_mCh_iin co-culture_C1_6_2019y12m18d_22h00m.tif,1769,C1,6,18,22,LCC9,2019-12-18T22:00:00Z,vehicle
316,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_00h00m.tif,1772,C1,6,19,0,LCC9,2019-12-19T00:00:00Z,vehicle
317,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_02h00m.tif,1769,C1,6,19,2,LCC9,2019-12-19T02:00:00Z,vehicle
318,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_04h00m.tif,1765,C1,6,19,4,LCC9,2019-12-19T04:00:00Z,vehicle
319,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_06h00m.tif,1739,C1,6,19,6,LCC9,2019-12-19T06:00:00Z,vehicle
320,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_08h00m.tif,1829,C1,6,19,8,LCC9,2019-12-19T08:00:00Z,vehicle
321,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_10h00m.tif,1825,C1,6,19,10,LCC9,2019-12-19T10:00:00Z,vehicle
322,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_12h00m.tif,1788,C1,6,19,12,LCC9,2019-12-19T12:00:00Z,vehicle
323,LCC9_mCh_iin co-culture_C1_6_2019y12m19d_14h00m.tif,1769,C1,6,19,14,LCC9,2019-12-19T14:00:00Z,vehicle
324,LCC9_mCh_iin co-culture_C1_7_2019y12m10d_16h00m.tif,341,C1,7,10,16,LCC9,2019-12-10T16:00:00Z,vehicle
325,LCC9_mCh_iin co-culture_C1_7_2019y12m10d_18h00m.tif,346,C1,7,10,18,LCC9,2019-12-10T18:00:00Z,vehicle
326,LCC9_mCh_iin co-culture_C1_7_2019y12m10d_20h00m.tif,358,C1,7,10,20,LCC9,2019-12-10T20:00:00Z,vehicle
327,LCC9_mCh_iin co-culture_C1_7_2019y12m10d_22h00m.tif,348,C1,7,10,22,LCC9,2019-12-10T22:00:00Z,vehicle
328,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_00h00m.tif,391,C1,7,11,0,LCC9,2019-12-11T00:00:00Z,vehicle
329,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_02h00m.tif,409,C1,7,11,2,LCC9,2019-12-11T02:00:00Z,vehicle
330,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_04h00m.tif,407,C1,7,11,4,LCC9,2019-12-11T04:00:00Z,vehicle
331,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_06h00m.tif,426,C1,7,11,6,LCC9,2019-12-11T06:00:00Z,vehicle
332,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_08h00m.tif,463,C1,7,11,8,LCC9,2019-12-11T08:00:00Z,vehicle
333,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_10h00m.tif,483,C1,7,11,10,LCC9,2019-12-11T10:00:00Z,vehicle
334,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_12h00m.tif,514,C1,7,11,12,LCC9,2019-12-11T12:00:00Z,vehicle
335,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_14h00m.tif,518,C1,7,11,14,LCC9,2019-12-11T14:00:00Z,vehicle
336,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_16h00m.tif,551,C1,7,11,16,LCC9,2019-12-11T16:00:00Z,vehicle
337,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_18h00m.tif,573,C1,7,11,18,LCC9,2019-12-11T18:00:00Z,vehicle
338,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_20h00m.tif,569,C1,7,11,20,LCC9,2019-12-11T20:00:00Z,vehicle
339,LCC9_mCh_iin co-culture_C1_7_2019y12m11d_22h00m.tif,597,C1,7,11,22,LCC9,2019-12-11T22:00:00Z,vehicle
340,LCC9_mCh_iin co-culture_C1_7_2019y12m12d_00h00m.tif,622,C1,7,12,0,LCC9,2019-12-12T00:00:00Z,vehicle
341,LCC9_mCh_iin co-culture_C1_7_2019y12m16d_14h00m.tif,1465,C1,7,16,14,LCC9,2019-12-16T14:00:00Z,vehicle
342,LCC9_mCh_iin co-culture_C1_7_2019y12m16d_16h00m.tif,1600,C1,7,16,16,LCC9,2019-12-16T16:00:00Z,vehicle
343,LCC9_mCh_iin co-culture_C1_7_2019y12m16d_18h00m.tif,1602,C1,7,16,18,LCC9,2019-12-16T18:00:00Z,vehicle
344,LCC9_mCh_iin co-culture_C1_7_2019y12m16d_20h00m.tif,1617,C1,7,16,20,LCC9,2019-12-16T20:00:00Z,vehicle
345,LCC9_mCh_iin co-culture_C1_7_2019y12m16d_22h00m.tif,1578,C1,7,16,22,LCC9,2019-12-16T22:00:00Z,vehicle
346,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_00h00m.tif,1563,C1,7,17,0,LCC9,2019-12-17T00:00:00Z,vehicle
347,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_02h00m.tif,1518,C1,7,17,2,LCC9,2019-12-17T02:00:00Z,vehicle
348,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_04h00m.tif,1594,C1,7,17,4,LCC9,2019-12-17T04:00:00Z,vehicle
349,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_06h00m.tif,1544,C1,7,17,6,LCC9,2019-12-17T06:00:00Z,vehicle
350,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_08h00m.tif,1582,C1,7,17,8,LCC9,2019-12-17T08:00:00Z,vehicle
351,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_10h00m.tif,1675,C1,7,17,10,LCC9,2019-12-17T10:00:00Z,vehicle
352,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_12h00m.tif,1700,C1,7,17,12,LCC9,2019-12-17T12:00:00Z,vehicle
353,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_14h00m.tif,1667,C1,7,17,14,LCC9,2019-12-17T14:00:00Z,vehicle
354,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_16h00m.tif,1707,C1,7,17,16,LCC9,2019-12-17T16:00:00Z,vehicle
355,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_18h00m.tif,1693,C1,7,17,18,LCC9,2019-12-17T18:00:00Z,vehicle
356,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_20h00m.tif,1703,C1,7,17,20,LCC9,2019-12-17T20:00:00Z,vehicle
357,LCC9_mCh_iin co-culture_C1_7_2019y12m17d_22h00m.tif,1686,C1,7,17,22,LCC9,2019-12-17T22:00:00Z,vehicle
358,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_00h00m.tif,1759,C1,7,18,0,LCC9,2019-12-18T00:00:00Z,vehicle
359,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_02h00m.tif,1686,C1,7,18,2,LCC9,2019-12-18T02:00:00Z,vehicle
360,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_04h00m.tif,1735,C1,7,18,4,LCC9,2019-12-18T04:00:00Z,vehicle
361,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_06h00m.tif,1660,C1,7,18,6,LCC9,2019-12-18T06:00:00Z,vehicle
362,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_08h00m.tif,1698,C1,7,18,8,LCC9,2019-12-18T08:00:00Z,vehicle
363,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_10h00m.tif,1694,C1,7,18,10,LCC9,2019-12-18T10:00:00Z,vehicle
364,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_12h00m.tif,1773,C1,7,18,12,LCC9,2019-12-18T12:00:00Z,vehicle
365,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_14h00m.tif,1782,C1,7,18,14,LCC9,2019-12-18T14:00:00Z,vehicle
366,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_16h00m.tif,1757,C1,7,18,16,LCC9,2019-12-18T16:00:00Z,vehicle
367,LCC9_mCh_iin co-culture_C1_7_2019y12m18d_18h00m.tif,1762,C1,7,18,18,LCC9,2019-12-18T18:00:00Z,vehicle
