X1,path,count,well,field,day,time,cell_type,date,treatment
187,LCC1_egfp in co-culture_C1_1_2019y12m11d_06h00m.tif,219,C1,1,11,6,LCC1,2019-12-11T06:00:00Z,vehicle
188,LCC1_egfp in co-culture_C4_6_2019y12m18d_04h00m.tif,357,C4,6,18,4,LCC1,2019-12-18T04:00:00Z,fulvestrant
189,LCC1_egfp in co-culture_C3_6_2019y12m19d_04h00m.tif,454,C3,6,19,4,LCC1,2019-12-19T04:00:00Z,fulvestrant
190,LCC1_egfp in co-culture_C4_6_2019y12m18d_14h00m.tif,391,C4,6,18,14,LCC1,2019-12-18T14:00:00Z,fulvestrant
191,LCC1_egfp in co-culture_C3_6_2019y12m19d_14h00m.tif,481,C3,6,19,14,LCC1,2019-12-19T14:00:00Z,fulvestrant
192,LCC1_egfp in co-culture_C1_3_2019y12m17d_16h00m.tif,1294,C1,3,17,16,LCC1,2019-12-17T16:00:00Z,vehicle
193,LCC1_egfp in co-culture_C1_3_2019y12m17d_06h00m.tif,1257,C1,3,17,6,LCC1,2019-12-17T06:00:00Z,vehicle
194,LCC1_egfp in co-culture_C1_2_2019y12m17d_22h00m.tif,1005,C1,2,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
195,LCC1_egfp in co-culture_C2_6_2019y12m10d_20h00m.tif,273,C2,6,10,20,LCC1,2019-12-10T20:00:00Z,vehicle
196,LCC1_egfp in co-culture_C3_4_2019y12m17d_12h00m.tif,299,C3,4,17,12,LCC1,2019-12-17T12:00:00Z,fulvestrant
197,LCC1_egfp in co-culture_C3_4_2019y12m17d_02h00m.tif,338,C3,4,17,2,LCC1,2019-12-17T02:00:00Z,fulvestrant
198,LCC1_egfp in co-culture_C1_1_2019y12m19d_00h00m.tif,716,C1,1,19,0,LCC1,2019-12-19T00:00:00Z,vehicle
199,LCC1_egfp in co-culture_C1_5_2019y12m19d_08h00m.tif,1481,C1,5,19,8,LCC1,2019-12-19T08:00:00Z,vehicle
200,LCC1_egfp in co-culture_C1_1_2019y12m19d_10h00m.tif,723,C1,1,19,10,LCC1,2019-12-19T10:00:00Z,vehicle
201,LCC1_egfp in co-culture_C4_7_2019y12m18d_20h00m.tif,370,C4,7,18,20,LCC1,2019-12-18T20:00:00Z,fulvestrant
202,LCC1_egfp in co-culture_C1_9_2019y12m17d_16h00m.tif,685,C1,9,17,16,LCC1,2019-12-17T16:00:00Z,vehicle
203,LCC1_egfp in co-culture_C2_4_2019y12m16d_20h00m.tif,1140,C2,4,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
204,LCC1_egfp in co-culture_C3_6_2019y12m11d_12h00m.tif,239,C3,6,11,12,LCC1,2019-12-11T12:00:00Z,fulvestrant
205,LCC1_egfp in co-culture_C3_6_2019y12m11d_02h00m.tif,198,C3,6,11,2,LCC1,2019-12-11T02:00:00Z,fulvestrant
206,LCC1_egfp in co-culture_C1_9_2019y12m17d_06h00m.tif,644,C1,9,17,6,LCC1,2019-12-17T06:00:00Z,vehicle
207,LCC1_egfp in co-culture_C2_7_2019y12m18d_02h00m.tif,943,C2,7,18,2,LCC1,2019-12-18T02:00:00Z,vehicle
208,LCC1_egfp in co-culture_C2_7_2019y12m18d_12h00m.tif,935,C2,7,18,12,LCC1,2019-12-18T12:00:00Z,vehicle
209,LCC1_egfp in co-culture_C3_2_2019y12m16d_20h00m.tif,204,C3,2,16,20,LCC1,2019-12-16T20:00:00Z,fulvestrant
210,LCC1_egfp in co-culture_C4_2_2019y12m17d_20h00m.tif,436,C4,2,17,20,LCC1,2019-12-17T20:00:00Z,fulvestrant
211,LCC1_egfp in co-culture_C3_1_2019y12m18d_02h00m.tif,311,C3,1,18,2,LCC1,2019-12-18T02:00:00Z,fulvestrant
212,LCC1_egfp in co-culture_C4_1_2019y12m19d_02h00m.tif,277,C4,1,19,2,LCC1,2019-12-19T02:00:00Z,fulvestrant
213,LCC1_egfp in co-culture_C3_1_2019y12m18d_12h00m.tif,299,C3,1,18,12,LCC1,2019-12-18T12:00:00Z,fulvestrant
214,LCC1_egfp in co-culture_C1_7_2019y12m18d_22h00m.tif,1282,C1,7,18,22,LCC1,2019-12-18T22:00:00Z,vehicle
215,LCC1_egfp in co-culture_C4_1_2019y12m19d_12h00m.tif,244,C4,1,19,12,LCC1,2019-12-19T12:00:00Z,fulvestrant
216,LCC1_egfp in co-culture_C1_2_2019y12m10d_18h00m.tif,296,C1,2,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
217,LCC1_egfp in co-culture_C4_9_2019y12m17d_14h00m.tif,420,C4,9,17,14,LCC1,2019-12-17T14:00:00Z,fulvestrant
218,LCC1_egfp in co-culture_C2_2_2019y12m17d_12h00m.tif,740,C2,2,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
219,LCC1_egfp in co-culture_C3_9_2019y12m16d_14h00m.tif,231,C3,9,16,14,LCC1,2019-12-16T14:00:00Z,fulvestrant
220,LCC1_egfp in co-culture_C4_9_2019y12m17d_04h00m.tif,412,C4,9,17,4,LCC1,2019-12-17T04:00:00Z,fulvestrant
221,LCC1_egfp in co-culture_C2_2_2019y12m17d_02h00m.tif,731,C2,2,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
222,LCC1_egfp in co-culture_C2_1_2019y12m11d_08h00m.tif,364,C2,1,11,8,LCC1,2019-12-11T08:00:00Z,vehicle
223,LCC1_egfp in co-culture_C2_5_2019y12m11d_00h00m.tif,353,C2,5,11,0,LCC1,2019-12-11T00:00:00Z,vehicle
224,LCC1_egfp in co-culture_C2_1_2019y12m11d_18h00m.tif,405,C2,1,11,18,LCC1,2019-12-11T18:00:00Z,vehicle
225,LCC1_egfp in co-culture_C4_7_2019y12m17d_22h00m.tif,367,C4,7,17,22,LCC1,2019-12-17T22:00:00Z,fulvestrant
226,LCC1_egfp in co-culture_C2_5_2019y12m11d_10h00m.tif,350,C2,5,11,10,LCC1,2019-12-11T10:00:00Z,vehicle
227,LCC1_egfp in co-culture_C3_7_2019y12m16d_22h00m.tif,310,C3,7,16,22,LCC1,2019-12-16T22:00:00Z,fulvestrant
228,LCC1_egfp in co-culture_C4_4_2019y12m19d_10h00m.tif,243,C4,4,19,10,LCC1,2019-12-19T10:00:00Z,fulvestrant
229,LCC1_egfp in co-culture_C3_4_2019y12m18d_10h00m.tif,366,C3,4,18,10,LCC1,2019-12-18T10:00:00Z,fulvestrant
230,LCC1_egfp in co-culture_C1_2_2019y12m18d_20h00m.tif,990,C1,2,18,20,LCC1,2019-12-18T20:00:00Z,vehicle
231,LCC1_egfp in co-culture_C2_4_2019y12m12d_00h00m.tif,363,C2,4,12,0,LCC1,2019-12-12T00:00:00Z,vehicle
232,LCC1_egfp in co-culture_C4_4_2019y12m19d_00h00m.tif,236,C4,4,19,0,LCC1,2019-12-19T00:00:00Z,fulvestrant
233,LCC1_egfp in co-culture_C3_4_2019y12m18d_00h00m.tif,346,C3,4,18,0,LCC1,2019-12-18T00:00:00Z,fulvestrant
234,LCC1_egfp in co-culture_C2_7_2019y12m17d_00h00m.tif,899,C2,7,17,0,LCC1,2019-12-17T00:00:00Z,vehicle
235,LCC1_egfp in co-culture_C2_3_2019y12m17d_08h00m.tif,1194,C2,3,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
236,LCC1_egfp in co-culture_C2_7_2019y12m17d_10h00m.tif,916,C2,7,17,10,LCC1,2019-12-17T10:00:00Z,vehicle
237,LCC1_egfp in co-culture_C3_5_2019y12m10d_22h00m.tif,262,C3,5,10,22,LCC1,2019-12-10T22:00:00Z,fulvestrant
238,LCC1_egfp in co-culture_C2_3_2019y12m17d_18h00m.tif,1221,C2,3,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
239,LCC1_egfp in co-culture_C4_5_2019y12m11d_22h00m.tif,315,C4,5,11,22,LCC1,2019-12-11T22:00:00Z,fulvestrant
240,LCC1_egfp in co-culture_C1_9_2019y12m18d_14h00m.tif,662,C1,9,18,14,LCC1,2019-12-18T14:00:00Z,vehicle
241,LCC1_egfp in co-culture_C1_9_2019y12m18d_04h00m.tif,766,C1,9,18,4,LCC1,2019-12-18T04:00:00Z,vehicle
242,LCC1_egfp in co-culture_C3_5_2019y12m17d_08h00m.tif,386,C3,5,17,8,LCC1,2019-12-17T08:00:00Z,fulvestrant
243,LCC1_egfp in co-culture_C3_1_2019y12m17d_00h00m.tif,299,C3,1,17,0,LCC1,2019-12-17T00:00:00Z,fulvestrant
244,LCC1_egfp in co-culture_C3_5_2019y12m17d_18h00m.tif,403,C3,5,17,18,LCC1,2019-12-17T18:00:00Z,fulvestrant
245,LCC1_egfp in co-culture_C2_3_2019y12m10d_22h00m.tif,407,C2,3,10,22,LCC1,2019-12-10T22:00:00Z,vehicle
246,LCC1_egfp in co-culture_C1_7_2019y12m17d_20h00m.tif,1184,C1,7,17,20,LCC1,2019-12-17T20:00:00Z,vehicle
247,LCC1_egfp in co-culture_C3_1_2019y12m17d_10h00m.tif,291,C3,1,17,10,LCC1,2019-12-17T10:00:00Z,fulvestrant
248,LCC1_egfp in co-culture_C4_5_2019y12m16d_18h00m.tif,320,C4,5,16,18,LCC1,2019-12-16T18:00:00Z,fulvestrant
249,LCC1_egfp in co-culture_C4_2_2019y12m18d_22h00m.tif,408,C4,2,18,22,LCC1,2019-12-18T22:00:00Z,fulvestrant
250,LCC1_egfp in co-culture_C1_4_2019y12m19d_12h00m.tif,1216,C1,4,19,12,LCC1,2019-12-19T12:00:00Z,vehicle
251,LCC1_egfp in co-culture_C1_4_2019y12m19d_02h00m.tif,1305,C1,4,19,2,LCC1,2019-12-19T02:00:00Z,vehicle
252,LCC1_egfp in co-culture_C3_3_2019y12m11d_00h00m.tif,129,C3,3,11,0,LCC1,2019-12-11T00:00:00Z,fulvestrant
253,LCC1_egfp in co-culture_C3_7_2019y12m11d_08h00m.tif,265,C3,7,11,8,LCC1,2019-12-11T08:00:00Z,fulvestrant
254,LCC1_egfp in co-culture_C1_5_2019y12m11d_20h00m.tif,350,C1,5,11,20,LCC1,2019-12-11T20:00:00Z,vehicle
255,LCC1_egfp in co-culture_C2_1_2019y12m16d_22h00m.tif,1065,C2,1,16,22,LCC1,2019-12-16T22:00:00Z,vehicle
256,LCC1_egfp in co-culture_C3_3_2019y12m11d_10h00m.tif,141,C3,3,11,10,LCC1,2019-12-11T10:00:00Z,fulvestrant
257,LCC1_egfp in co-culture_C4_7_2019y12m10d_18h00m.tif,222,C4,7,10,18,LCC1,2019-12-10T18:00:00Z,fulvestrant
258,LCC1_egfp in co-culture_C2_8_2019y12m10d_16h00m.tif,254,C2,8,10,16,LCC1,2019-12-10T16:00:00Z,vehicle
259,LCC1_egfp in co-culture_C3_7_2019y12m11d_18h00m.tif,259,C3,7,11,18,LCC1,2019-12-11T18:00:00Z,fulvestrant
260,LCC1_egfp in co-culture_C3_2_2019y12m12d_00h00m.tif,204,C3,2,12,0,LCC1,2019-12-12T00:00:00Z,fulvestrant
261,LCC1_egfp in co-culture_C2_2_2019y12m18d_10h00m.tif,776,C2,2,18,10,LCC1,2019-12-18T10:00:00Z,vehicle
262,LCC1_egfp in co-culture_C4_9_2019y12m18d_16h00m.tif,374,C4,9,18,16,LCC1,2019-12-18T16:00:00Z,fulvestrant
263,LCC1_egfp in co-culture_C2_6_2019y12m18d_18h00m.tif,962,C2,6,18,18,LCC1,2019-12-18T18:00:00Z,vehicle
264,LCC1_egfp in co-culture_C3_9_2019y12m19d_06h00m.tif,237,C3,9,19,6,LCC1,2019-12-19T06:00:00Z,fulvestrant
265,LCC1_egfp in co-culture_C2_2_2019y12m18d_00h00m.tif,777,C2,2,18,0,LCC1,2019-12-18T00:00:00Z,vehicle
266,LCC1_egfp in co-culture_C4_9_2019y12m18d_06h00m.tif,391,C4,9,18,6,LCC1,2019-12-18T06:00:00Z,fulvestrant
267,LCC1_egfp in co-culture_C2_6_2019y12m18d_08h00m.tif,944,C2,6,18,8,LCC1,2019-12-18T08:00:00Z,vehicle
268,LCC1_egfp in co-culture_C4_8_2019y12m18d_22h00m.tif,266,C4,8,18,22,LCC1,2019-12-18T22:00:00Z,fulvestrant
269,LCC1_egfp in co-culture_C1_4_2019y12m11d_04h00m.tif,398,C1,4,11,4,LCC1,2019-12-11T04:00:00Z,vehicle
270,LCC1_egfp in co-culture_C1_4_2019y12m11d_14h00m.tif,344,C1,4,11,14,LCC1,2019-12-11T14:00:00Z,vehicle
271,LCC1_egfp in co-culture_C2_9_2019y12m10d_22h00m.tif,270,C2,9,10,22,LCC1,2019-12-10T22:00:00Z,vehicle
272,LCC1_egfp in co-culture_C2_8_2019y12m18d_10h00m.tif,834,C2,8,18,10,LCC1,2019-12-18T10:00:00Z,vehicle
273,LCC1_egfp in co-culture_C3_8_2019y12m12d_00h00m.tif,172,C3,8,12,0,LCC1,2019-12-12T00:00:00Z,fulvestrant
274,LCC1_egfp in co-culture_C4_3_2019y12m18d_16h00m.tif,256,C4,3,18,16,LCC1,2019-12-18T16:00:00Z,fulvestrant
275,LCC1_egfp in co-culture_C2_8_2019y12m18d_00h00m.tif,842,C2,8,18,0,LCC1,2019-12-18T00:00:00Z,vehicle
276,LCC1_egfp in co-culture_C3_3_2019y12m19d_06h00m.tif,322,C3,3,19,6,LCC1,2019-12-19T06:00:00Z,fulvestrant
277,LCC1_egfp in co-culture_C4_3_2019y12m18d_06h00m.tif,239,C4,3,18,6,LCC1,2019-12-18T06:00:00Z,fulvestrant
278,LCC1_egfp in co-culture_C3_9_2019y12m11d_00h00m.tif,159,C3,9,11,0,LCC1,2019-12-11T00:00:00Z,fulvestrant
279,LCC1_egfp in co-culture_C1_6_2019y12m17d_04h00m.tif,1442,C1,6,17,4,LCC1,2019-12-17T04:00:00Z,vehicle
280,LCC1_egfp in co-culture_C2_2_2019y12m10d_16h00m.tif,241,C2,2,10,16,LCC1,2019-12-10T16:00:00Z,vehicle
281,LCC1_egfp in co-culture_C1_6_2019y12m17d_14h00m.tif,1420,C1,6,17,14,LCC1,2019-12-17T14:00:00Z,vehicle
282,LCC1_egfp in co-culture_C3_9_2019y12m11d_10h00m.tif,153,C3,9,11,10,LCC1,2019-12-11T10:00:00Z,fulvestrant
283,LCC1_egfp in co-culture_C1_8_2019y12m18d_20h00m.tif,633,C1,8,18,20,LCC1,2019-12-18T20:00:00Z,vehicle
284,LCC1_egfp in co-culture_C2_5_2019y12m19d_06h00m.tif,1461,C2,5,19,6,LCC1,2019-12-19T06:00:00Z,vehicle
285,LCC1_egfp in co-culture_C4_4_2019y12m11d_06h00m.tif,180,C4,4,11,6,LCC1,2019-12-11T06:00:00Z,fulvestrant
286,LCC1_egfp in co-culture_C4_4_2019y12m11d_16h00m.tif,202,C4,4,11,16,LCC1,2019-12-11T16:00:00Z,fulvestrant
287,LCC1_egfp in co-culture_C3_4_2019y12m10d_16h00m.tif,176,C3,4,10,16,LCC1,2019-12-10T16:00:00Z,fulvestrant
288,LCC1_egfp in co-culture_C1_3_2019y12m18d_14h00m.tif,1335,C1,3,18,14,LCC1,2019-12-18T14:00:00Z,vehicle
289,LCC1_egfp in co-culture_C1_3_2019y12m18d_04h00m.tif,1291,C1,3,18,4,LCC1,2019-12-18T04:00:00Z,vehicle
290,LCC1_egfp in co-culture_C4_6_2019y12m17d_06h00m.tif,373,C4,6,17,6,LCC1,2019-12-17T06:00:00Z,fulvestrant
291,LCC1_egfp in co-culture_C2_9_2019y12m17d_08h00m.tif,865,C2,9,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
292,LCC1_egfp in co-culture_C3_6_2019y12m16d_16h00m.tif,388,C3,6,16,16,LCC1,2019-12-16T16:00:00Z,fulvestrant
293,LCC1_egfp in co-culture_C4_6_2019y12m17d_16h00m.tif,386,C4,6,17,16,LCC1,2019-12-17T16:00:00Z,fulvestrant
294,LCC1_egfp in co-culture_C2_9_2019y12m17d_18h00m.tif,919,C2,9,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
295,LCC1_egfp in co-culture_C3_2_2019y12m18d_02h00m.tif,228,C3,2,18,2,LCC1,2019-12-18T02:00:00Z,fulvestrant
296,LCC1_egfp in co-culture_C2_9_2019y12m19d_04h00m.tif,995,C2,9,19,4,LCC1,2019-12-19T04:00:00Z,vehicle
297,LCC1_egfp in co-culture_C4_2_2019y12m19d_02h00m.tif,408,C4,2,19,2,LCC1,2019-12-19T02:00:00Z,fulvestrant
298,LCC1_egfp in co-culture_C2_9_2019y12m19d_14h00m.tif,956,C2,9,19,14,LCC1,2019-12-19T14:00:00Z,vehicle
299,LCC1_egfp in co-culture_C1_4_2019y12m18d_22h00m.tif,1288,C1,4,18,22,LCC1,2019-12-18T22:00:00Z,vehicle
300,LCC1_egfp in co-culture_C3_2_2019y12m18d_12h00m.tif,201,C3,2,18,12,LCC1,2019-12-18T12:00:00Z,fulvestrant
301,LCC1_egfp in co-culture_C4_2_2019y12m19d_12h00m.tif,382,C4,2,19,12,LCC1,2019-12-19T12:00:00Z,fulvestrant
302,LCC1_egfp in co-culture_C3_1_2019y12m16d_20h00m.tif,292,C3,1,16,20,LCC1,2019-12-16T20:00:00Z,fulvestrant
303,LCC1_egfp in co-culture_C2_3_2019y12m11d_12h00m.tif,357,C2,3,11,12,LCC1,2019-12-11T12:00:00Z,vehicle
304,LCC1_egfp in co-culture_C4_8_2019y12m11d_14h00m.tif,229,C4,8,11,14,LCC1,2019-12-11T14:00:00Z,fulvestrant
305,LCC1_egfp in co-culture_C1_3_2019y12m16d_18h00m.tif,1208,C1,3,16,18,LCC1,2019-12-16T18:00:00Z,vehicle
306,LCC1_egfp in co-culture_C4_1_2019y12m17d_20h00m.tif,300,C4,1,17,20,LCC1,2019-12-17T20:00:00Z,fulvestrant
307,LCC1_egfp in co-culture_C2_3_2019y12m11d_02h00m.tif,301,C2,3,11,2,LCC1,2019-12-11T02:00:00Z,vehicle
308,LCC1_egfp in co-culture_C4_8_2019y12m11d_04h00m.tif,232,C4,8,11,4,LCC1,2019-12-11T04:00:00Z,fulvestrant
309,LCC1_egfp in co-culture_C1_1_2019y12m10d_18h00m.tif,239,C1,1,10,18,LCC1,2019-12-10T18:00:00Z,vehicle
310,LCC1_egfp in co-culture_C4_3_2019y12m11d_20h00m.tif,297,C4,3,11,20,LCC1,2019-12-11T20:00:00Z,fulvestrant
311,LCC1_egfp in co-culture_C3_3_2019y12m10d_20h00m.tif,125,C3,3,10,20,LCC1,2019-12-10T20:00:00Z,fulvestrant
312,LCC1_egfp in co-culture_C2_1_2019y12m17d_12h00m.tif,1133,C2,1,17,12,LCC1,2019-12-17T12:00:00Z,vehicle
313,LCC1_egfp in co-culture_C2_1_2019y12m17d_02h00m.tif,1075,C2,1,17,2,LCC1,2019-12-17T02:00:00Z,vehicle
314,LCC1_egfp in co-culture_C1_2_2019y12m19d_00h00m.tif,1005,C1,2,19,0,LCC1,2019-12-19T00:00:00Z,vehicle
315,LCC1_egfp in co-culture_C1_6_2019y12m19d_08h00m.tif,1468,C1,6,19,8,LCC1,2019-12-19T08:00:00Z,vehicle
316,LCC1_egfp in co-culture_C1_2_2019y12m19d_10h00m.tif,1048,C1,2,19,10,LCC1,2019-12-19T10:00:00Z,vehicle
317,LCC1_egfp in co-culture_C4_4_2019y12m18d_20h00m.tif,227,C4,4,18,20,LCC1,2019-12-18T20:00:00Z,fulvestrant
318,LCC1_egfp in co-culture_C3_7_2019y12m17d_12h00m.tif,293,C3,7,17,12,LCC1,2019-12-17T12:00:00Z,fulvestrant
319,LCC1_egfp in co-culture_C1_1_2019y12m17d_22h00m.tif,679,C1,1,17,22,LCC1,2019-12-17T22:00:00Z,vehicle
320,LCC1_egfp in co-culture_C2_5_2019y12m10d_20h00m.tif,391,C2,5,10,20,LCC1,2019-12-10T20:00:00Z,vehicle
321,LCC1_egfp in co-culture_C1_8_2019y12m11d_16h00m.tif,123,C1,8,11,16,LCC1,2019-12-11T16:00:00Z,vehicle
322,LCC1_egfp in co-culture_C1_8_2019y12m11d_06h00m.tif,223,C1,8,11,6,LCC1,2019-12-11T06:00:00Z,vehicle
323,LCC1_egfp in co-culture_C3_7_2019y12m17d_02h00m.tif,310,C3,7,17,2,LCC1,2019-12-17T02:00:00Z,fulvestrant
324,LCC1_egfp in co-culture_C2_4_2019y12m18d_02h00m.tif,1340,C2,4,18,2,LCC1,2019-12-18T02:00:00Z,vehicle
325,LCC1_egfp in co-culture_C2_4_2019y12m18d_12h00m.tif,1346,C2,4,18,12,LCC1,2019-12-18T12:00:00Z,vehicle
326,LCC1_egfp in co-culture_C3_5_2019y12m11d_12h00m.tif,298,C3,5,11,12,LCC1,2019-12-11T12:00:00Z,fulvestrant
327,LCC1_egfp in co-culture_C2_7_2019y12m16d_20h00m.tif,895,C2,7,16,20,LCC1,2019-12-16T20:00:00Z,vehicle
328,LCC1_egfp in co-culture_C1_3_2019y12m11d_22h00m.tif,415,C1,3,11,22,LCC1,2019-12-11T22:00:00Z,vehicle
329,LCC1_egfp in co-culture_C3_5_2019y12m11d_02h00m.tif,280,C3,5,11,2,LCC1,2019-12-11T02:00:00Z,fulvestrant
330,LCC1_egfp in co-culture_C2_6_2019y12m16d_14h00m.tif,880,C2,6,16,14,LCC1,2019-12-16T14:00:00Z,vehicle
331,LCC1_egfp in co-culture_C1_2_2019y12m11d_16h00m.tif,356,C1,2,11,16,LCC1,2019-12-11T16:00:00Z,vehicle
332,LCC1_egfp in co-culture_C1_2_2019y12m11d_06h00m.tif,320,C1,2,11,6,LCC1,2019-12-11T06:00:00Z,vehicle
333,LCC1_egfp in co-culture_C1_8_2019y12m19d_00h00m.tif,641,C1,8,19,0,LCC1,2019-12-19T00:00:00Z,vehicle
334,LCC1_egfp in co-culture_C1_8_2019y12m19d_10h00m.tif,587,C1,8,19,10,LCC1,2019-12-19T10:00:00Z,vehicle
335,LCC1_egfp in co-culture_C1_9_2019y12m11d_22h00m.tif,178,C1,9,11,22,LCC1,2019-12-11T22:00:00Z,vehicle
336,LCC1_egfp in co-culture_C4_5_2019y12m18d_04h00m.tif,305,C4,5,18,4,LCC1,2019-12-18T04:00:00Z,fulvestrant
337,LCC1_egfp in co-culture_C3_5_2019y12m19d_04h00m.tif,351,C3,5,19,4,LCC1,2019-12-19T04:00:00Z,fulvestrant
338,LCC1_egfp in co-culture_C4_5_2019y12m18d_14h00m.tif,290,C4,5,18,14,LCC1,2019-12-18T14:00:00Z,fulvestrant
339,LCC1_egfp in co-culture_C3_5_2019y12m19d_14h00m.tif,378,C3,5,19,14,LCC1,2019-12-19T14:00:00Z,fulvestrant
340,LCC1_egfp in co-culture_C2_9_2019y12m11d_12h00m.tif,227,C2,9,11,12,LCC1,2019-12-11T12:00:00Z,vehicle
341,LCC1_egfp in co-culture_C4_2_2019y12m11d_14h00m.tif,268,C4,2,11,14,LCC1,2019-12-11T14:00:00Z,fulvestrant
342,LCC1_egfp in co-culture_C1_9_2019y12m16d_18h00m.tif,633,C1,9,16,18,LCC1,2019-12-16T18:00:00Z,vehicle
343,LCC1_egfp in co-culture_C2_9_2019y12m11d_02h00m.tif,321,C2,9,11,2,LCC1,2019-12-11T02:00:00Z,vehicle
344,LCC1_egfp in co-culture_C4_2_2019y12m11d_04h00m.tif,228,C4,2,11,4,LCC1,2019-12-11T04:00:00Z,fulvestrant
345,LCC1_egfp in co-culture_C2_3_2019y12m19d_04h00m.tif,1253,C2,3,19,4,LCC1,2019-12-19T04:00:00Z,vehicle
346,LCC1_egfp in co-culture_C3_8_2019y12m18d_02h00m.tif,362,C3,8,18,2,LCC1,2019-12-18T02:00:00Z,fulvestrant
347,LCC1_egfp in co-culture_C4_8_2019y12m19d_02h00m.tif,289,C4,8,19,2,LCC1,2019-12-19T02:00:00Z,fulvestrant
348,LCC1_egfp in co-culture_C3_8_2019y12m18d_12h00m.tif,407,C3,8,18,12,LCC1,2019-12-18T12:00:00Z,fulvestrant
349,LCC1_egfp in co-culture_C2_3_2019y12m19d_14h00m.tif,1219,C2,3,19,14,LCC1,2019-12-19T14:00:00Z,vehicle
350,LCC1_egfp in co-culture_C4_8_2019y12m19d_12h00m.tif,270,C4,8,19,12,LCC1,2019-12-19T12:00:00Z,fulvestrant
351,LCC1_egfp in co-culture_C4_9_2019y12m11d_20h00m.tif,349,C4,9,11,20,LCC1,2019-12-11T20:00:00Z,fulvestrant
352,LCC1_egfp in co-culture_C3_9_2019y12m10d_20h00m.tif,144,C3,9,10,20,LCC1,2019-12-10T20:00:00Z,fulvestrant
353,LCC1_egfp in co-culture_C1_5_2019y12m18d_06h00m.tif,1656,C1,5,18,6,LCC1,2019-12-18T06:00:00Z,vehicle
354,LCC1_egfp in co-culture_C1_5_2019y12m18d_16h00m.tif,1856,C1,5,18,16,LCC1,2019-12-18T16:00:00Z,vehicle
355,LCC1_egfp in co-culture_C4_9_2019y12m11d_06h00m.tif,320,C4,9,11,6,LCC1,2019-12-11T06:00:00Z,fulvestrant
356,LCC1_egfp in co-culture_C2_6_2019y12m11d_08h00m.tif,285,C2,6,11,8,LCC1,2019-12-11T08:00:00Z,vehicle
357,LCC1_egfp in co-culture_C2_2_2019y12m11d_00h00m.tif,217,C2,2,11,0,LCC1,2019-12-11T00:00:00Z,vehicle
358,LCC1_egfp in co-culture_C4_9_2019y12m11d_16h00m.tif,326,C4,9,11,16,LCC1,2019-12-11T16:00:00Z,fulvestrant
359,LCC1_egfp in co-culture_C2_6_2019y12m11d_18h00m.tif,288,C2,6,11,18,LCC1,2019-12-11T18:00:00Z,vehicle
360,LCC1_egfp in co-culture_C3_9_2019y12m10d_16h00m.tif,135,C3,9,10,16,LCC1,2019-12-10T16:00:00Z,fulvestrant
361,LCC1_egfp in co-culture_C2_2_2019y12m11d_10h00m.tif,251,C2,2,11,10,LCC1,2019-12-11T10:00:00Z,vehicle
362,LCC1_egfp in co-culture_C3_7_2019y12m18d_18h00m.tif,298,C3,7,18,18,LCC1,2019-12-18T18:00:00Z,fulvestrant
363,LCC1_egfp in co-culture_C4_3_2019y12m19d_10h00m.tif,225,C4,3,19,10,LCC1,2019-12-19T10:00:00Z,fulvestrant
364,LCC1_egfp in co-culture_C2_3_2019y12m12d_00h00m.tif,294,C2,3,12,0,LCC1,2019-12-12T00:00:00Z,vehicle
365,LCC1_egfp in co-culture_C1_5_2019y12m18d_20h00m.tif,1631,C1,5,18,20,LCC1,2019-12-18T20:00:00Z,vehicle
366,LCC1_egfp in co-culture_C3_3_2019y12m18d_10h00m.tif,323,C3,3,18,10,LCC1,2019-12-18T10:00:00Z,fulvestrant
367,LCC1_egfp in co-culture_C4_3_2019y12m19d_00h00m.tif,248,C4,3,19,0,LCC1,2019-12-19T00:00:00Z,fulvestrant
368,LCC1_egfp in co-culture_C3_7_2019y12m18d_08h00m.tif,326,C3,7,18,8,LCC1,2019-12-18T08:00:00Z,fulvestrant
369,LCC1_egfp in co-culture_C3_3_2019y12m18d_00h00m.tif,316,C3,3,18,0,LCC1,2019-12-18T00:00:00Z,fulvestrant
370,LCC1_egfp in co-culture_C4_7_2019y12m19d_08h00m.tif,351,C4,7,19,8,LCC1,2019-12-19T08:00:00Z,fulvestrant
371,LCC1_egfp in co-culture_C2_8_2019y12m19d_06h00m.tif,836,C2,8,19,6,LCC1,2019-12-19T06:00:00Z,vehicle
372,LCC1_egfp in co-culture_C2_4_2019y12m17d_08h00m.tif,1247,C2,4,17,8,LCC1,2019-12-17T08:00:00Z,vehicle
373,LCC1_egfp in co-culture_C3_2_2019y12m10d_22h00m.tif,185,C3,2,10,22,LCC1,2019-12-10T22:00:00Z,fulvestrant
374,LCC1_egfp in co-culture_C2_4_2019y12m17d_18h00m.tif,1276,C2,4,17,18,LCC1,2019-12-17T18:00:00Z,vehicle
