par,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"y_rep[52,2,1]",10152.440866599616,9.720906421165044,1390.5649398706687,7685.442394445504,9174.749465680616,10067.175175718694,11037.397817910001,13113.303239379855,20462.98688826337,0.9999709732674309
"y_rep[53,1,1]",2706.180860682701,2.5864839496022958,369.1692663870452,2055.451813799314,2449.2066794759116,2679.4074431675954,2935.9534373828224,3503.286776781296,20371.89839956464,1.0000630778649842
"y_rep[53,2,1]",10238.907744493641,9.938934781574288,1397.686570462102,7774.152139740524,9268.756853866758,10142.410500499738,11109.796421421903,13237.083181392933,19776.06600881778,1.0000679383227575
"y_rep[54,1,1]",2711.988719035232,2.633674559655601,367.6796666345569,2065.1775476290522,2455.062984413224,2690.9432228237474,2940.371198084742,3508.002695954119,19490.142266223032,0.9999072504610882
"y_rep[54,2,1]",10341.617903879987,10.05657442339148,1396.5329882735482,7894.583411669078,9369.802843876212,10251.480962137874,11219.876578265226,13332.302675989213,19284.227835687147,1.0000097674952695
"y_rep[55,1,1]",2724.3730448446536,2.6444734028076367,370.9345075262091,2069.3410901016127,2467.2574594907255,2698.61794917035,2952.2022415625665,3530.6144164648013,19675.060082808202,1.0000436336599994
"y_rep[55,2,1]",10439.851748534453,9.892128596155171,1413.452294363099,7933.815875526996,9459.423141024568,10349.531076781004,11313.899415951675,13481.806510031267,20416.57099830642,0.9998996419654755
"y_rep[56,1,1]",2737.6377759403963,2.6955708140090002,374.0383784172386,2071.679115012078,2479.3926317344162,2715.249026517794,2973.136967056487,3537.9690157688497,19254.43769880992,0.9998397806326595
"y_rep[56,2,1]",10514.641826257925,10.1077373764378,1416.7946104182668,7988.146545641534,9520.959295144916,10431.35377460482,11401.590092425391,13534.978577832966,19647.436483801604,1.0000494482289681
"y_rep[57,1,1]",2744.489394081666,2.5921549265081323,369.39354415681396,2090.083467389579,2484.7350735529685,2720.2519944943624,2977.4507050919838,3540.20847112123,20307.510797560797,1.0000979857404684
"y_rep[57,2,1]",10617.178902397603,10.334082827788276,1450.401222671738,8063.833724829374,9592.031627881608,10514.384222107365,11534.453199539577,13745.986766213104,19698.46740585945,0.9999653718333287
"y_rep[58,1,1]",2754.916042421722,2.7211864077494354,375.0474532829873,2096.2826402651176,2492.8649448835695,2728.7094193137814,2986.310688141791,3566.691135281774,18995.724206262057,1.0000033271526714
"y_rep[58,2,1]",10707.146509834905,10.142192213057573,1445.9364856746192,8123.169267347579,9697.607648776502,10619.79570978661,11615.318645121572,13798.582351485216,20325.196788209996,0.9999660122304956
"y_rep[59,1,1]",2770.4580650764974,2.699754509929999,377.50016814593454,2108.454733707273,2502.61524534853,2748.6845631290025,3008.97450119651,3578.7988105080813,19551.75507341725,0.9999958018066861
"y_rep[59,2,1]",10783.606076969185,10.506423709131557,1466.0910073316786,8190.809633474067,9746.802594901872,10696.24830548604,11687.766655479425,13907.771457142198,19472.06619143065,1.0000383432774331
"y_rep[60,1,1]",2782.158930604818,2.705285412440086,377.9216380617282,2114.513208919131,2519.3350204721687,2755.9290897050405,3016.631143423452,3590.133706343188,19515.394517550125,1.000043466296258
"y_rep[60,2,1]",10870.87365378316,10.33847077113805,1468.3635074182941,8292.097623563028,9831.05636883416,10769.863692694136,11780.899620316188,14035.805252243083,20172.259982912798,1.0001869746048009
"y_rep[61,1,1]",2784.0597447047576,2.6235018349123163,372.5032406180561,2126.503276336917,2521.995364512779,2758.65868133802,3017.4080962789994,3584.5376843180834,20160.3174328533,0.9999493894597234
"y_rep[61,2,1]",10955.909061913811,10.647854928059463,1481.91527424536,8333.718682593222,9918.80835862374,10863.951604791451,11869.042492679857,14123.575674160322,19369.68231458989,0.9999591841631025
"y_rep[62,1,1]",2799.3381844263736,2.7698542670887396,381.4825529912918,2127.0150781425536,2531.0465225087937,2776.6988286017313,3039.438817750347,3604.8278907509957,18968.61060845139,0.9999468989388334
"y_rep[62,2,1]",11036.961710222948,10.633816013551757,1505.1629162851448,8381.517860184778,9988.084187150935,10941.132519150327,11971.503184029487,14268.400701236695,20034.97181462766,0.9998961120197073
"y_rep[63,1,1]",2806.9819563158035,2.718556112213396,383.9976476767424,2132.761158257255,2534.5018503762044,2782.5351526844893,3047.1775306599284,3635.6297062010576,19951.72843531047,0.9999172009997584
"y_rep[63,2,1]",11117.330014805093,10.616250246399705,1506.6909817183223,8489.431349811779,10054.781392002733,11011.526607441847,12053.668049943039,14343.089353354291,20142.161938736273,0.9999822659591938
"y_rep[64,1,1]",2815.2724600261836,2.68682372305518,381.23526450305235,2139.338701898142,2548.8634006290113,2792.0194233175444,3052.3269342013928,3637.5335835340898,20132.967119737874,0.9999104732255523
"y_rep[64,2,1]",11189.833630952538,10.837343512301176,1504.0333443575717,8521.260123230943,10128.620789366825,11091.886605463296,12140.639248729061,14396.990219494319,19260.575092955914,0.9999485637387143
"y_rep[65,1,1]",2825.8587333912224,2.750837415217418,384.8605290520428,2145.2005349356014,2554.4257676291645,2803.011369449266,3065.09100484737,3650.028424848593,19573.87901394127,0.9998785680234449
"y_rep[65,2,1]",11250.39937735319,10.803619880098545,1545.2841652075024,8536.182871619565,10167.515257588011,11142.716012431665,12223.29824469994,14608.772159389615,20458.70395375196,1.00004260543113
"y_rep[66,1,1]",2839.7069551111017,2.7394281048447704,384.0809893040272,2152.8460701569134,2572.2786410011213,2816.964675910751,3075.1447141854555,3673.5813271042484,19657.38796465104,1.000044004399965
"y_rep[66,2,1]",11330.25656743621,10.766724037316694,1536.937697197073,8626.908015325007,10265.308094218613,11230.835159828663,12280.570960317,14619.125238017697,20377.240079007453,0.99992860406508
"y_rep[67,1,1]",2849.0398522447845,2.712764259231801,384.48982163015506,2166.014378308394,2580.384002591855,2824.5713829698907,3090.8621753622288,3666.5792713354263,20088.41098837044,0.9998574819619749
"y_rep[67,2,1]",11374.650728842065,10.909788540100905,1564.332203912255,8611.280896226177,10286.971164061917,11248.500242404285,12337.543659327817,14743.65175979679,20560.10394795857,1.0001161830044913
"y_rep[68,1,1]",2858.329096909769,2.7604612530027346,386.45034696783256,2176.0969880017374,2588.6436003270046,2832.0548685726717,3097.705863543657,3686.7069448505163,19598.55680155953,0.9999752099613225
"y_rep[68,2,1]",11472.424033497924,10.978938757886267,1560.028388419862,8712.872857284612,10379.839662594602,11367.377643703352,12460.842046928265,14794.31210074574,20190.370005596,1.0003630712019822
"y_rep[69,1,1]",2866.9502001004334,2.817125226618774,393.4058156545775,2173.8653544894382,2594.1886036308706,2843.942628073103,3110.827468522907,3714.738456572761,19501.555180252417,1.0000123031977757
"y_rep[69,2,1]",11516.921864031572,10.890140264980182,1565.9489134671285,8767.887406726844,10413.127864236263,11404.35286905663,12494.178396403877,14873.218088043783,20677.03355821036,1.0000472347238896
"y_rep[70,1,1]",2876.94153223928,2.792065615216136,392.6869358765199,2182.4640312385004,2603.432125135984,2847.8012020036713,3126.699484126209,3715.3894326935665,19780.70043117655,0.9998969945160772
"y_rep[70,2,1]",11577.113857698518,11.298778309788446,1562.7939452114524,8777.706469114773,10473.32129223394,11474.687349722994,12585.958660285189,14899.545555209206,19131.12303818505,1.0000810982549238
"y_rep[71,1,1]",2885.214500125258,2.7718868090517623,392.6089640409859,2197.799634853809,2609.598399371778,2856.9287863458208,3132.5646320866954,3739.8719810280304,20061.77885960815,0.9998748578074734
"y_rep[71,2,1]",11645.476709027023,10.974113988758488,1585.8325430533484,8826.293987931203,10547.269736301954,11533.745003426688,12628.082972125545,15073.321769077049,20882.174365050505,1.0000304431428375
"y_rep[72,1,1]",2893.7962175549264,2.8183917995375047,395.93251177126666,2194.3227787616556,2617.0523637088804,2867.3719769602103,3140.8620689869995,3744.7115872536815,19735.1120729213,1.0000037163685969
"y_rep[72,2,1]",11696.886534163777,11.047695466275892,1575.0708807641447,8879.472879347866,10598.484261233827,11595.892593917459,12689.370779148785,15048.177146300934,20326.22911324149,0.9999403744713921
"y_rep[73,1,1]",2903.405178152982,2.785941205935242,392.5122005997192,2207.202316277854,2628.2652364497467,2880.2255651841515,3152.810782952149,3742.2498372538903,19850.087589291088,1.0001703197009983
"y_rep[73,2,1]",11755.678781563027,11.830911586702483,1608.6607847814523,8905.22422969761,10634.772934915223,11634.319138628329,12752.604546398969,15208.950756127242,18488.11066714712,1.0001703222086133
"y_rep[74,1,1]",2912.7955598939407,2.854023476458815,396.3718245907092,2210.0336894190987,2637.2886697790964,2885.093095285985,3155.076879561596,3772.236191423256,19288.145314105535,0.9998510935327256
"y_rep[74,2,1]",11793.283077621598,11.361495343548018,1608.3993436666162,8912.909607642649,10660.009778702104,11686.049718915885,12806.241873964691,15279.501060145069,20040.879870417357,1.000120856977596
"y_rep[75,1,1]",2921.0204135460394,2.8520186616840095,397.14272278024526,2215.9718303556133,2644.6361577099115,2895.662629184896,3166.673569196708,3771.1523056140363,19390.47697232226,1.000057142077502
"y_rep[75,2,1]",11875.565385595655,11.446157117198524,1636.2797349619316,9007.89703751886,10735.850076132858,11760.460502813909,12896.43997276923,15406.69261921898,20435.990752593207,0.9998980385248016
"y_rep[76,1,1]",2923.962607491299,2.7883480784411354,395.87934646680344,2221.3415210739972,2648.4049217135603,2898.1736338135433,3175.1745843107665,3765.215018045771,20157.2700852844,0.9998456410282571
"y_rep[76,2,1]",11933.445819622357,11.487468436625106,1631.8064064948344,9037.61177137932,10804.663564571027,11825.64530215048,12949.902177781107,15425.402119441074,20178.48728368264,1.0000174499377417
"y_rep[77,1,1]",2933.732245528009,2.8398608833459287,400.1094294779573,2230.168236197989,2654.1262356496827,2904.3248885759936,3182.0836498723547,3805.641148490173,19850.133952014454,0.9999425559596551
"y_rep[77,2,1]",11952.35539998097,11.521679316101405,1631.0909528921043,9064.891759609456,10806.323357483267,11847.207379320957,12961.074911546266,15463.327463037365,20041.249331118164,0.9998576147963216
"y_rep[78,1,1]",2945.621719178282,2.7827616958114065,398.07748725514995,2244.600563782671,2671.6725906175056,2917.999366765931,3193.1628980772007,3797.2876389921203,20463.654802648067,0.9999078277397274
"y_rep[78,2,1]",11998.016730782374,11.36505028854117,1624.110107295603,9120.666747884927,10859.19566696344,11899.565671916002,13029.9897368439,15485.497931558022,20421.527083789842,0.9998565553227203
"y_rep[79,1,1]",2950.503009907542,2.8912508928930576,405.3052734653429,2238.2120970509213,2667.053974333555,2924.0446627255906,3202.145152248684,3822.2688506392246,19651.375264204707,1.0001037418828331
"y_rep[79,2,1]",12068.278657565399,11.835747985235244,1650.5627233134999,9154.811153299528,10917.061220293963,11952.138857482763,13087.156225155399,15651.828961471214,19447.89704643,1.000035262456177
"y_rep[80,1,1]",2957.285507911503,2.816340982466258,401.387114421415,2248.8212129320113,2677.258258039605,2928.35277423963,3204.5970860840443,3824.0891959017486,20312.172818277835,0.9998787011288843
"y_rep[80,2,1]",12106.125774513164,11.478875934320282,1643.4200492175073,9181.26960052082,10961.065480521102,11993.304617513215,13115.302130502074,15649.287568583613,20497.384027902128,0.9998601786007051
"y_rep[81,1,1]",2968.4109161551046,2.884669831476073,405.73487461942017,2254.069653522525,2681.7357230102593,2941.10131723645,3224.8250500135273,3847.2796891550884,19783.013723522286,1.0001428688701004
